Parent_Code,Parent_Label,Child_Code,Child_Label
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),280,Federal Republic of Germany
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),300,Greece
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),312,Guadeloupe
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),348,Hungary
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),372,Ireland
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),380,Italy
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),428,Latvia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),440,Lithuania
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),442,Luxembourg
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),470,Malta
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),474,Martinique
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),528,Netherlands (Kingdom of the)
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),616,Poland
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),620,Portugal
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),638,Reunion
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),642,Romania
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),703,Slovakia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),705,Slovenia
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),724,Spain
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),752,Sweden
3381,CITES (Convention on International Trade in Endangered Species of Wild Fauna and Flora),3412u,European Union (2020 …) n.e.s.
3380,Convention on Biological Diversity (CBD),040,Austria
3380,Convention on Biological Diversity (CBD),056,Belgium
3380,Convention on Biological Diversity (CBD),100,Bulgaria
3380,Convention on Biological Diversity (CBD),175,Mayotte
3380,Convention on Biological Diversity (CBD),191,Croatia
3380,Convention on Biological Diversity (CBD),196,Cyprus
3380,Convention on Biological Diversity (CBD),200,Czechoslovakia
3380,Convention on Biological Diversity (CBD),203,Czechia
3380,Convention on Biological Diversity (CBD),208,Denmark
3380,Convention on Biological Diversity (CBD),233,Estonia
3380,Convention on Biological Diversity (CBD),246,Finland
3380,Convention on Biological Diversity (CBD),248,Aland Islands
3380,Convention on Biological Diversity (CBD),250,France
3380,Convention on Biological Diversity (CBD),254,French Guiana
3380,Convention on Biological Diversity (CBD),276,Germany
3380,Convention on Biological Diversity (CBD),278,Democratic Republic of Germany
3380,Convention on Biological Diversity (CBD),280,Federal Republic of Germany
3380,Convention on Biological Diversity (CBD),300,Greece
3380,Convention on Biological Diversity (CBD),312,Guadeloupe
3380,Convention on Biological Diversity (CBD),348,Hungary
3380,Convention on Biological Diversity (CBD),372,Ireland
3380,Convention on Biological Diversity (CBD),380,Italy
3380,Convention on Biological Diversity (CBD),428,Latvia
3380,Convention on Biological Diversity (CBD),440,Lithuania
3380,Convention on Biological Diversity (CBD),442,Luxembourg
3380,Convention on Biological Diversity (CBD),470,Malta
3380,Convention on Biological Diversity (CBD),474,Martinique
3380,Convention on Biological Diversity (CBD),528,Netherlands (Kingdom of the)
3380,Convention on Biological Diversity (CBD),616,Poland
3380,Convention on Biological Diversity (CBD),620,Portugal
3380,Convention on Biological Diversity (CBD),638,Reunion
3380,Convention on Biological Diversity (CBD),642,Romania
3380,Convention on Biological Diversity (CBD),703,Slovakia
3380,Convention on Biological Diversity (CBD),705,Slovenia
3380,Convention on Biological Diversity (CBD),724,Spain
3380,Convention on Biological Diversity (CBD),752,Sweden
3380,Convention on Biological Diversity (CBD),3412u,European Union (2020 …) n.e.s.
5500,Oceania,036,Australia
5500,Oceania,162,Christmas Island
5500,Oceania,166,Cocos (Keeling) Islands
5500,Oceania,334,Heard Island and McDonald Islands
5500,Oceania,554,New Zealand
5500,Oceania,574,Norfolk Island
5500,Oceania,5520u,Australia and New Zealand n.e.s.
5500,Oceania,016,American Samoa
5500,Oceania,090,Solomon Islands
5500,Oceania,184,Cook Islands
5500,Oceania,242,Fiji
5500,Oceania,258,French Polynesia
5500,Oceania,296,Kiribati
5500,Oceania,316,Guam
5500,Oceania,520,Nauru
5500,Oceania,540,New Caledonia
5500,Oceania,548,Vanuatu
5500,Oceania,570,Niue
5500,Oceania,580,Northern Mariana Islands
5500,Oceania,581,United States Minor Outlying Islands
5500,Oceania,582,"Pacific Islands, Trust Territory"
5500,Oceania,583,Micronesia (Federated States of)
5500,Oceania,584,Marshall Islands
5500,Oceania,585,Palau
5500,Oceania,598,Papua New Guinea
5500,Oceania,612,Pitcairn
5500,Oceania,772,Tokelau
5500,Oceania,776,Tonga
5500,Oceania,798,Tuvalu
5500,Oceania,876,Wallis and Futuna Islands
5500,Oceania,882,Samoa
5500,Oceania,5510u,Oceania excluding Australia and New Zealand n.e.s.
0000,World,010,Antarctica
0000,World,080,British Antarctic Territory
0000,World,536,Neutral zone
0000,World,837,"Bunkers, ship stores"
0000,World,838,Free zones
0000,World,839,Confidential information and differences
5400,Europe,040,Austria
5400,Europe,056,Belgium
5400,Europe,250,France
5400,Europe,276,Germany
5400,Europe,278,Democratic Republic of Germany
5400,Europe,280,Federal Republic of Germany
5400,Europe,438,Liechtenstein
5400,Europe,442,Luxembourg
5400,Europe,492,Monaco
5400,Europe,528,Netherlands (Kingdom of the)
5400,Europe,756,Switzerland
5400,Europe,5440u,Western Europe n.e.s.
5400,Europe,008,Albania
5400,Europe,020,Andorra
5400,Europe,070,Bosnia and Herzegovina
5400,Europe,191,Croatia
5400,Europe,292,Gibraltar
5400,Europe,300,Greece
5400,Europe,336,Holy See
5400,Europe,380,Italy
5400,Europe,412,Kosovo
5400,Europe,470,Malta
5400,Europe,499,Montenegro
5400,Europe,620,Portugal
5400,Europe,674,San Marino
5400,Europe,688,Serbia
5400,Europe,705,Slovenia
5400,Europe,724,Spain
5400,Europe,807,North Macedonia
5400,Europe,890,"Yugoslavia, Socialist Federal Republic of Yugoslavia"
5400,Europe,891,Serbia and Montenegro
5400,Europe,5430u,Southern Europe n.e.s.
5400,Europe,208,Denmark
5400,Europe,233,Estonia
5400,Europe,234,Faroe Islands
5400,Europe,246,Finland
5400,Europe,248,Aland Islands
5400,Europe,352,Iceland
5400,Europe,372,Ireland
5400,Europe,428,Latvia
5400,Europe,440,Lithuania
5400,Europe,744,Svalbard and Jan Mayen Islands
5400,Europe,752,Sweden
5400,Europe,826,United Kingdom
5400,Europe,831,Guernsey
5400,Europe,832,Jersey
5400,Europe,833,Isle of Man
5400,Europe,5420u,Northern Europe n.e.s.
5400,Europe,578,Norway
5400,Europe,100,Bulgaria
5400,Europe,112,Belarus
5400,Europe,200,Czechoslovakia
5400,Europe,203,Czechia
5400,Europe,348,Hungary
5400,Europe,498,"Moldova, Republic of"
5400,Europe,616,Poland
5400,Europe,642,Romania
5400,Europe,643,Russian Federation
5400,Europe,703,Slovakia
5400,Europe,804,Ukraine
5400,Europe,810,Union of Soviet Socialist Republics
5400,Europe,5410u,Eastern Europe n.e.s.
5220,Latin America and the Caribbean,032,Argentina
5220,Latin America and the Caribbean,068,Bolivia (Plurinational State of)
5220,Latin America and the Caribbean,074,Bouvet Island
5220,Latin America and the Caribbean,076,Brazil
5220,Latin America and the Caribbean,152,Chile
5220,Latin America and the Caribbean,170,Colombia
5220,Latin America and the Caribbean,218,Ecuador
5220,Latin America and the Caribbean,238,Falkland Islands (Malvinas)
5220,Latin America and the Caribbean,239,South Georgia and the South Sandwich Islands
5220,Latin America and the Caribbean,254,French Guiana
5220,Latin America and the Caribbean,328,Guyana
5220,Latin America and the Caribbean,600,Paraguay
5220,Latin America and the Caribbean,604,Peru
5220,Latin America and the Caribbean,740,Suriname
5220,Latin America and the Caribbean,858,Uruguay
5220,Latin America and the Caribbean,862,Venezuela (Bolivarian Rep. of)
5220,Latin America and the Caribbean,5223u,South America n.e.s.
5220,Latin America and the Caribbean,084,Belize
5220,Latin America and the Caribbean,188,Costa Rica
5220,Latin America and the Caribbean,222,El Salvador
5220,Latin America and the Caribbean,320,Guatemala
5220,Latin America and the Caribbean,340,Honduras
5220,Latin America and the Caribbean,484,Mexico
5220,Latin America and the Caribbean,558,Nicaragua
5220,Latin America and the Caribbean,590,"Panama, excluding Canal Zone"
5220,Latin America and the Caribbean,591,Panama
5220,Latin America and the Caribbean,592,"Panama, Canal Zone"
5220,Latin America and the Caribbean,5222u,Central America n.e.s.
5220,Latin America and the Caribbean,028,Antigua and Barbuda
5220,Latin America and the Caribbean,044,Bahamas
5220,Latin America and the Caribbean,052,Barbados
5220,Latin America and the Caribbean,092,British Virgin Islands
5220,Latin America and the Caribbean,136,Cayman Islands
5220,Latin America and the Caribbean,192,Cuba
5220,Latin America and the Caribbean,212,Dominica
5220,Latin America and the Caribbean,214,Dominican Republic
5220,Latin America and the Caribbean,308,Grenada
5220,Latin America and the Caribbean,312,Guadeloupe
5220,Latin America and the Caribbean,332,Haiti
5220,Latin America and the Caribbean,388,Jamaica
5220,Latin America and the Caribbean,474,Martinique
5220,Latin America and the Caribbean,500,Montserrat
5220,Latin America and the Caribbean,530,Netherlands Antilles
5220,Latin America and the Caribbean,533,Aruba
5220,Latin America and the Caribbean,630,Puerto Rico
5220,Latin America and the Caribbean,652,Saint Barthelemy
5220,Latin America and the Caribbean,659,Saint Kitts and Nevis
5220,Latin America and the Caribbean,660,Anguilla
5220,Latin America and the Caribbean,662,Saint Lucia
5220,Latin America and the Caribbean,663,Saint Martin (French part)
5220,Latin America and the Caribbean,670,Saint Vincent and the Grenadines
5220,Latin America and the Caribbean,780,Trinidad and Tobago
5220,Latin America and the Caribbean,796,Turks and Caicos Islands
5220,Latin America and the Caribbean,850,United States Virgin Islands
5220,Latin America and the Caribbean,531,Curacao
5220,Latin America and the Caribbean,534,Sint Maarten (Dutch part)
5220,Latin America and the Caribbean,535,"Bonaire, Sint Eustatius and Saba"
5220,Latin America and the Caribbean,5221u,Caribbean n.e.s.
5120,Sub-Saharan Africa,132,Cabo Verde
5120,Sub-Saharan Africa,204,Benin
5120,Sub-Saharan Africa,270,Gambia
5120,Sub-Saharan Africa,288,Ghana
5120,Sub-Saharan Africa,324,Guinea
5120,Sub-Saharan Africa,384,Cote d'Ivoire
5120,Sub-Saharan Africa,430,Liberia
5120,Sub-Saharan Africa,466,Mali
5120,Sub-Saharan Africa,478,Mauritania
5120,Sub-Saharan Africa,562,Niger
5120,Sub-Saharan Africa,566,Nigeria
5120,Sub-Saharan Africa,624,Guinea-Bissau
5120,Sub-Saharan Africa,654,Saint Helena
5120,Sub-Saharan Africa,686,Senegal
5120,Sub-Saharan Africa,694,Sierra Leone
5120,Sub-Saharan Africa,768,Togo
5120,Sub-Saharan Africa,854,Burkina Faso
5120,Sub-Saharan Africa,5124u,Western Africa n.e.s.
5120,Sub-Saharan Africa,072,Botswana
5120,Sub-Saharan Africa,426,Lesotho
5120,Sub-Saharan Africa,516,Namibia
5120,Sub-Saharan Africa,710,South Africa
5120,Sub-Saharan Africa,748,Eswatini
5120,Sub-Saharan Africa,5123u,Southern Africa n.e.s.
5120,Sub-Saharan Africa,024,Angola
5120,Sub-Saharan Africa,120,Cameroon
5120,Sub-Saharan Africa,140,Central African Republic
5120,Sub-Saharan Africa,148,Chad
5120,Sub-Saharan Africa,178,Congo
5120,Sub-Saharan Africa,180,Dem. Rep. of the Congo
5120,Sub-Saharan Africa,226,Equatorial Guinea
5120,Sub-Saharan Africa,266,Gabon
5120,Sub-Saharan Africa,678,Sao Tome and Principe
5120,Sub-Saharan Africa,5122u,Middle Africa n.e.s.
5120,Sub-Saharan Africa,086,British Indian Ocean Territory
5120,Sub-Saharan Africa,108,Burundi
5120,Sub-Saharan Africa,174,Comoros
5120,Sub-Saharan Africa,175,Mayotte
5120,Sub-Saharan Africa,230,Ethiopia (...1991)
5120,Sub-Saharan Africa,231,Ethiopia
5120,Sub-Saharan Africa,232,Eritrea
5120,Sub-Saharan Africa,260,French Southern Territories
5120,Sub-Saharan Africa,262,Djibouti
5120,Sub-Saharan Africa,404,Kenya
5120,Sub-Saharan Africa,450,Madagascar
5120,Sub-Saharan Africa,454,Malawi
5120,Sub-Saharan Africa,480,Mauritius
5120,Sub-Saharan Africa,508,Mozambique
5120,Sub-Saharan Africa,638,Reunion
5120,Sub-Saharan Africa,646,Rwanda
5120,Sub-Saharan Africa,690,Seychelles
5120,Sub-Saharan Africa,706,Somalia
5120,Sub-Saharan Africa,716,Zimbabwe
5120,Sub-Saharan Africa,800,Uganda
5120,Sub-Saharan Africa,834,United Republic of Tanzania
5120,Sub-Saharan Africa,894,Zambia
5120,Sub-Saharan Africa,728,South Sudan
5120,Sub-Saharan Africa,5121u,Eastern Africa n.e.s.
5300,Asia,096,Brunei Darussalam
5300,Asia,104,Myanmar
5300,Asia,116,Cambodia
5300,Asia,360,Indonesia
5300,Asia,418,Lao People's Dem. Rep.
5300,Asia,458,Malaysia
5300,Asia,608,Philippines
5300,Asia,626,Timor-Leste
5300,Asia,702,Singapore
5300,Asia,704,Viet Nam
5300,Asia,764,Thailand
5300,Asia,960,Indonesia (...2002)
5300,Asia,5350u,South-eastern Asia n.e.s.
5300,Asia,031,Azerbaijan
5300,Asia,048,Bahrain
5300,Asia,051,Armenia
5300,Asia,196,Cyprus
5300,Asia,268,Georgia
5300,Asia,275,State of Palestine
5300,Asia,368,Iraq
5300,Asia,376,Israel
5300,Asia,400,Jordan
5300,Asia,414,Kuwait
5300,Asia,422,Lebanon
5300,Asia,512,Oman
5300,Asia,634,Qatar
5300,Asia,682,Saudi Arabia
5300,Asia,720,"Yemen, Democratic"
5300,Asia,760,Syrian Arab Republic
5300,Asia,784,United Arab Emirates
5300,Asia,792,Turkiye
5300,Asia,886,"Yemen, Arab Republic"
5300,Asia,887,Yemen
5300,Asia,5340u,Western Asia n.e.s.
